4741	AEA__2__73.wav	ajendaha shirka	ajendáha shírka	
4742	AEA__2__74.wav	ujeeddada shirka	ujeeddáda shírka	
4743	AEA__2__75.wav	wasaaradda waxbarashada	wasaarádda waxbarasháda	
4744	AEA__2__76.wav	xafiiska madax-weynaha	xafiíska madax-weynáha	
4745	AEA__2__77.wav	Waddada Wadnaha	Waddáda Wadnáha	
4746	AEA__2__78.wav	ujeeddada shirka	ujeeddáda shírka	
4747	AEA__2__79.wav	wasaaradda waxbarashada	wasaarádda waxbarasháda	
4748	AEA__2__80.wav	xafiiska madax-weynaha	xafiíska madax-weynáha	
4749	AEA__2__81.wav	Waddada Wadnaha	Waddáda Wadnáha	
4750	AEA__2__82.wav	Kani ma miis baa?	Kani ma míis baa?	
4751	AEA__2__83.wav	Tani ma kubbad baa?	Tani ma kubbád baa?	
4752	AEA__2__84.wav	Kubbad miyaa tani?	Kubbád míyáa tani?	
4753	AEA__2__85.wav	Kubbad miyaa tani?	Kubbád míyaa tani?	
4754	AEA__2__86.wav	Tani kubbad miyaa?	Taní kubbád míyáa?	
4755	AEA__2__87.wav	Tani kubbad miyaa?	Tani kubbád míyáa?	
4756	AEA__2__88.wav	Tani ma magaalaa?	Tani ma magaálaá?	
4757	AEA__2__89.wav	Kani ma miis baa?	Kaní ma míis baá?	
4758	AEA__2__90.wav	Tani ma kubbad baa?	Taní ma kubbád baá?	
4759	AEA__2__91.wav	Kubbad miyaa tani?	Kubbád míyaa tani?	
4760	AEA__2__92.wav	Tani kubbad miyaa?	Tani kubbád míyaa?	
4761	AEA__2__93.wav	Tani ma magaalaa?	Tani ma magaálaá?	
4762	AEA__2__94.wav	Magaalo miyaa tani?	Magaalá míyáa tani?	
4763	AEA__2__95.wav	Magaalo miyaa tani?	Magaaló míyáa tani?	
4764	AEA__2__96.wav	Magaalo miyaa tani?	Magaaló míyáa tani?	
4765	AEA__2__97.wav	Tani ma magaalaa?	Tani ma magaálaá?	
4766	AEA__2__98.wav	Tani kubbad miyaa?	Tani kubbád míyáa?	
4767	AEA__2__99.wav	Kubbad miyaa tani?	Kubbád míyáa tani?	
4768	AEA__2__100.wav	Tani ma kubbad baa?	Tani ma kubbád baá?	
4769	AEA__2__101.wav	Tani ma magaalaa?	Tani ma magaálaá?	
4770	AEA__2__102.wav	Wuu soconayaa.	Wuu socónayaa.	
4771	AEA__2__103.wav	Wuu seexanayaa.	Wuu seexánayaa.	
4772	AEA__2__104.wav	Wuu socdaa.	Wúu socdaa.	
4773	AEA__2__105.wav	Wuu cunayaa.	Wuu cúnayaa.	
4774	AEA__2__106.wav	Wuu cunaa.	Wúu cunaa.	
4775	AEA__2__107.wav	Wuu cunay.	Wúu cunaý.	
4776	AEA__2__108.wav	Wuu cunay.	Wúú cunaý.	
4777	AEA__2__109.wav	Wuu cunayay.	Wuu cúnayay.	
4778	AEA__2__110.wav	Wuu cuni jiray.	Wuu cúni jiray.	
4779	AEA__2__111.wav	Wuu cuni doonaa.	Wuu cúni doonaa.	
4780	AEA__2__112.wav	Sahro way cuntay.	Sáhro wáy cuntaý.	
4781	AEA__2__113.wav	Cali wuu cunay.	Cáli wúu cunaý.	
4782	AEA__2__114.wav	Cali ayaa cunay.	Cáli ayáa cunay.	
4783	AEA__2__115.wav	Yaa cunay?	Yáa cunaý?	
4784	AEA__2__116.wav	Cali ayaa cunay.	Cáli ayáa cunay.	
4785	AEA__2__117.wav	Sahro ayaa cuntay.	Sahró ayáa cuntaý.	
4786	AEA__2__118.wav	Sahro way cuntay.	Sahró wáy cuntay.	
4787	AEA__2__119.wav	Cali waa cunay.	Cali wáa cunay.	
4788	AEA__2__120.wav	Yaa cunay?	Yáa cunaý?	
4789	AEA__2__121.wav	Cali ayaa cunay.	Cáli ayáa cunaý.	
4790	AEA__2__122.wav	Sahro ayaa cuntay.	Sahró ayáa cuntay.	
4791	AEA__2__123.wav	Cali ma cunay?	Cali má cunay?	
4792	AEA__2__124.wav	Yaa cunay?	Yáa cunaý?	
4793	AEA__2__125.wav	Sahro ma cuntay?	Sáhro má cuntay?	
4794	AEA__2__126.wav	Cali ma cunay?	Cali má cunay?	
4795	AEA__2__127.wav	Sahro maxay samaysay?	Sáhro maxáy samaysay?	
4796	AEA__2__128.wav	Sahro maxay samaysay?	... maxáy samaysay?	
4797	AEA__2__129.wav	Sahro maxay samaysay?	Sáhro maxáy samaysay?	
4798	AEA__2__130.wav	Sahro maxay samaysay?	... maxáy samaysay?	
4799	AEA__2__131.wav	Sahro maxay samaysay?	Sáhro maxáy samaysay?	
4800	AEA__2__132.wav	Sahro maxay samaysay?	Sáhro maxáy samaysaý?	
4801	AEA__2__133.wav	Maxay samaysay Sahro?	Maxáy samaysay Sáhro?	
4802	AEA__2__134.wav	Maxay samaysay Sahro?	Maxáy samaysay Sáhro?	
4803	AEA__2__135.wav	Maxay samaysay Sahro?	Maxáy samaysay Sáhro?	
4805	AEA__2__136.wav	maxay < maxaa ay	maxáy	
4806	AEA__2__137.wav	maxay < maxaa ay	maxaý	
4807	AEA__2__138.wav	maxay < maxaa ay	maxáy	
4808	AEA__2__139.wav	maxay < maxaa ay	maxaý	
4809	AEA__2__140.wav	maxay < maxaa ay	maxáy	
4810	AEA__2__141.wav	maxay < maxaa ay	maxaý	
4811	AEA__2__142.wav	maxay < maxaa ay	maxaý	
4812	AEA__2__143.wav	maxay < maxaa ay	maxáy	
4813	AEA__2__144.wav	muxuu	muxúu	
4814	AEA__2__145.wav	Maxay samaysay?	Maxaý samaysay?	
4815	AEA__2__146.wav	maxay < maxaa ay	maxaý	
4816	AEA__2__147.wav	maxay < maxaa ay	maxáy	
4818	AEA__2__148.wav	Way cuntay.	Wáy cuntay.	
4819	AEA__2__149.wav	Waxay cuntay qadadii.	Waxáy cuntay qadádií.	
4820	AEA__2__150.wav	Way qadaysay.	Wáy qadaysay.	
4821	AEA__2__151.wav	Way qadaysay.	Wáy qadaysay.	
4822	AEA__2__152.wav	Sahro ma cuntay?	Sáhro má cuntay?	
4823	AEA__2__153.wav	Sahro way cuntay.	Sáhro wáy cuntay.	
4824	AEA__2__154.wav	Cali ma cunay?	Cali má cunay?	
4825	AEA__2__155.wav	Cali waa cunay.	Cali wáa cunay.	
4826	AEA__2__156.wav	Yaa cunay?	Yáa cunay?	
4827	AEA__2__157.wav	Cali ayaa cunay.	Cáli ayáa cunaý.	
4828	AEA__2__158.wav	Sahro ayaa cuntay.	Sahró ayáa cuntay.	
4829	AEA__2__159.wav	Sahro maxay samaysay?	Sáhro maxáy samaysay?	
4830	AEA__2__160.wav	Sahro maxay samaysay?	Sáhro maxáy samaysay?	
4831	AEA__2__161.wav	Maxay samaysay Sahro?	Maxáy samaysaý Sáhro?	
4832	AEA__2__162.wav	Waxay cuntay qadadii.	Wáxay cuntay qadádií.	
4833	AEA__2__163.wav	Way qadaysay.	Wáy qadaysay.	
4834	AEA__2__164.wav	Hooyaday ayaa timid.	Hooyáday ayáa timíd.	
4835	AEA__2__165.wav	Way timid.	Wáy timid.	
4836	AEA__2__166.wav	Hooyo way timid.	Hoóyo wáy timid.	
4837	AEA__2__167.wav	Hadda ayay timid.	Hádda ayáy timid.	
4838	AEA__2__168.wav	Hooyaday way timid.	Hooyáday wáy timid.	
4839	AEA__2__169.wav	Hooyaday way timid.	Hooyadáy wáy timid.	
4840	AEA__2__170.wav	Hooyaday way timid.	Hooyadáy wáy timid.	
4841	AEA__2__171.wav	Hooyaday way timid.	Hooyadáy wáy timid.	
4842	AEA__2__172.wav	Hooyaday ayaa timid.	Hooyáday ayáa timid.	
4843	AEA__2__173.wav	Hooyaday ayaa timid.	Hooyáday ayáa timid.	
4844	AEA__2__174.wav	Hooyaday way timid.	Hooyadáy wáy timid.	
4845	AEA__2__175.wav	Yaa yimid?	Yáa yimíd?	
4846	AEA__2__176.wav	Hooyaday ayaa timid.	Hooyáday ayáa timid.	
4847	AEA__2__177.wav	Yaa yimid?	Yáa yimíd?	
4848	AEA__2__178.wav	Hooyaday way timid.	Hooyáday wáy timid.	
4849	AEA__2__179.wav	Yaa yimid?	Yáa yimíd?	
4850	AEA__2__180.wav	Yaa yimid?	Yaá yimid?	
4851	AEA__2__181.wav	Hooyaday ayaa timid.	Hooyáday ayaa timid.	
4852	AEA__2__182.wav	Hooyaday way timid.	Hooyáday wáy timid.	
4853	AEA__2__183.wav	Hooyadaa ma timid?	Hooyadaá má timid?	
4854	AEA__2__184.wav	Hooyaday way timid.	Hooyádaý wáy timid.	
4855	AEA__2__185.wav	Hooyadaa ma timid?	Hooyadaá má timid?	
4856	AEA__2__186.wav	Hooyadaa ma timid?	Hooyadaá má timid?	
4857	AEA__2__187.wav	Haa, hooyaday way timid.	Haá, hooyadáy wáy timid.	
4858	AEA__2__188.wav	Ma timid hooyadaa?	Má timid hooyadaá?	
4859	AEA__2__189.wav	Hooyaday waa timid.	Hooyadáy wáa timid.	
4860	AEA__2__190.wav	Hooyaday waa timid.	Hooyadáy wáa timid.	
4861	AEA__2__191.wav	Hooyadaa ma timid?	Hooyadaá má timid?	
4862	AEA__2__192.wav	Ma timid hooyadaa?	Má timid hooyadaá?	
4863	AEA__2__193.wav	Haa, hooyaday way timid.	Haá, hooyadáy wáy timid.	
4864	AEA__2__194.wav	Hooyaday waa timid.	Hooyadáy wáa timid.	
4865	AEA__2__195.wav	Fasalkee dhigataa?	Fasalkeé dhigataa?	
4866	AEA__2__196.wav	Fasalkeed dhigataa?	Fasalkeéd dhigataa?	
4867	AEA__2__197.wav	Fasalkee dhigataa?	Fasalkeé dhigataa?	
4868	AEA__2__198.wav	Fasalkee dhigataa?	Fasalkeé dhigataa?	
4869	AEA__2__199.wav	Hadda waa bishee?	Hádda wáa bisheé?	
4870	AEA__2__200.wav	Bishee lagu jiraa hadda?	Bisheé lagú jiraa hadda?	
4871	AEA__2__201.wav	Bishaani waa bishee?	Bishaani waa bishee?	
4872	AEA__2__202.wav	magaaladee	magaaladeé?	
4873	AEA__2__203.wav	gaarigee	gaarigeé?	
4874	AEA__2__204.wav	baabuurkee	baabuurkeé?	
4875	AEA__2__205.wav	gaarigan	gaarígaán	
4876	AEA__2__206.wav	baabuurkan	baabúúrkaán	
4880	AEA__3__1.wav	saddex	sáddex	
4881	AEA__3__2.wav	afar	áfar	
4882	AEA__3__3.wav	shan	shán	
4883	AEA__3__4.wav	lix	líx	
4884	AEA__3__5.wav	toddobo	toddóbo	
4885	AEA__3__6.wav	siddeed	siddéed	
4886	AEA__3__7.wav	sagaal	sagaál	
4887	AEA__3__8.wav	toban	tobán	
4888	AEA__3__9.wav	toban qof	tobán qóf	
4889	AEA__3__10.wav	toban libaax	tobán libaáx	
4890	AEA__3__11.wav	shan dhagax	shán dhagáx	
4891	AEA__3__12.wav	afar buug	áfar buúg	
4892	AEA__3__13.wav	toban qof	tobán qóf	
4893	AEA__3__14.wav	toban libaax	tobán libaáx	
4894	AEA__3__15.wav	shan dhagax	shán dhagáx	
4895	AEA__3__16.wav	afar buug	áfar buúg	
4896	AEA__3__17.wav	Maxaad aragtaa?	Maxáad aragtaa?	
4897	AEA__3__18.wav	Maxaad u jeeddaa?	Maxáád ú jeeddaa?	
4898	AEA__3__19.wav	Waxaan arkaa diin.	Waxáan arkaa díin.	
4899	AEA__3__20.wav	Waxaan u jeedaa diin.	Waxaan ú jeedaa díin.	
4900	AEA__3__21.wav	Waxaan u jeedaa shimbir.	Waxaan ú jeedaa shimbír.	
4901	AEA__3__22.wav	Waxaan arkaa shimbir.	Waxaan árkaa shimbír.	
4902	AEA__3__23.wav	Maxaad aragtaa?	Maxáad aragtaa?	
4903	AEA__3__24.wav	Waxaan arkaa diin.	Wáxaan arkaa díin.	
4904	AEA__3__25.wav	Waxaan arkaa shimbir.	Wáxaan arkaa shimbír.	
4905	AEA__3__26.wav	Maxaad u jeeddaa?	Maxaád ú jeeddaa?	
4906	AEA__3__27.wav	Waxaan u jeedaa diin.	Waxaan ú jeedaa díín.	
4907	AEA__3__28.wav	Waxaan u jeedaa shimbir.	Waxaan ú jeedaa shimbír.	
4908	AEA__3__29.wav	Shimbir baan u jeedaa.	Shimbír báan ú jeedaa.	
4909	AEA__3__30.wav	Shimbir baan u jeedaa.	Shimbír baan ú jeedaa.	
4910	AEA__3__31.wav	Shimbiraan u jeedaa.	Shimbíraan ú jeedaa.	
4911	AEA__3__32.wav	Shimbiraan u jeedaa.	Shimbíraan ú jeedaa.	
4912	AEA__3__33.wav	Shimbiraan u jeedaa.	Shimbíraan ú jeedaa.	
4913	AEA__3__34.wav	Shimbiraan arkaa.	Shimbíraan arkaa.	
4914	AEA__3__35.wav	Yaad la kulantay shalay?	Yáad lá kulantay shálay?	
4915	AEA__3__36.wav	Waxaan la kulmay Faarax.	Wáxaan lá kulmay Faárax.	
4916	AEA__3__37.wav	Waxaan la kulmay aabbe.	Waxaan lá kulmay aábbe.	
4917	AEA__3__38.wav	Faarax ayaan la kulmay.	Faárax ayaan lá kulmay.	
4918	AEA__3__39.wav	Aabbe ayaan la kulmay.	Aabbé ayaan la kulmay.	
4919	AEA__3__40.wav	Aabbaan la kulmay.	Aábbaan lá kulmay.	
4920	AEA__3__41.wav	Faaraxaan la kulmay.	Faáraxaán lá kulmay.	
4921	AEA__3__42.wav	Aabbaan la kulmay.	Aábbaan la kulmay.	
4922	AEA__3__43.wav	Waxaan la kulmay aabbe.	Waxaán la kulmay aábbe.	
4923	AEA__3__44.wav	Aabbe ayaan la kulmay.	Aábbe ayáan la kulmay.	
4924	AEA__3__45.wav	Yaa jooga halkaas?	Yáa joogá hálkaás?	
4925	AEA__3__46.wav	Waa kee kaasi?	Waa keé kaási?	
4926	AEA__3__47.wav	Waa tee taasi?	Waa teé taasi?	
4927	AEA__3__48.wav	Waa Cali.	Waa Cáli.	
4928	AEA__3__49.wav	Waa Caasho.	Waa Caásha.	
4929	AEA__3__50.wav	Cali miyaa?	Cáli míyaa?	
4930	AEA__3__51.wav	Ma Caliyaa?	Ma Cáliyaa?	
4931	AEA__3__52.wav	Ma Caliyaa?	Ma Cáliyaa?	
4932	AEA__3__53.wav	Ma Caashaa?	Ma Caasháa?	
4933	AEA__3__54.wav	Caasha miyaa?	Caásha miyaa?	
4934	AEA__3__55.wav	Cali miyaa?	Calí míyáa?	
4935	AEA__3__56.wav	Ma Caliyaa?	Ma Cáliyaa?	
4936	AEA__3__57.wav	Yaa jooga halkaas?	Yáa joogá hálkaás?	
4937	AEA__3__58.wav	Waa kee kaasi?	Waa keé kaasí?	
4938	AEA__3__59.wav	Waa tee taasi?	Waa teé taasí?	
4939	AEA__3__60.wav	Waa Cali.	Waa Cáli.	
4940	AEA__3__61.wav	Waa Caasho.	Waa Caashá.	
4941	AEA__3__62.wav	Cali miyaa?	Cálí míyaa?	
4942	AEA__3__63.wav	Ma Caliyaa?	Ma Cáliyaa?	
4943	AEA__3__64.wav	Ma Caashaa?	Ma Caasháa?	
4944	AEA__3__65.wav	Caasha miyaa?	Caashá míyaa?	
4945	AEA__3__66.wav	Yaad la kulantay shalay?	Yáad lá kulantay shálay?	
4946	AEA__3__67.wav	Waxaan la kulmay Faarax.	Waxaan lá kulmay Faárax.	
4947	AEA__3__68.wav	Waxaan la kulmay aabbe.	Waxaan lá kulmay aábbe.	
4948	AEA__3__69.wav	Faarax ayaan la kulmay.	Faárax ayáan lá kulmaý.	
4949	AEA__3__70.wav	Aabbe ayaan la kulmay.	Aabbé ayáan lá kulmay.	
4950	AEA__3__71.wav	Aabbaan la kulmay.	Aábbáan lá kulmay.	
4951	AEA__3__72.wav	gobolka Mudug	góbolka Mudúg	
4952	AEA__3__73.wav	magaalada Muqdisho	magaaláda Muqdishó	
4953	AEA__3__74.wav	magaalada Muqdisho	magaaláda Muqdishó	
4954	AEA__3__75.wav	Muqdisho	Muqdísho	
4955	AEA__3__76.wav	Xaliimo	Xaliímo	
4956	AEA__3__77.wav	Shamso	Shámso	
4957	AEA__3__78.wav	Shamso	Shámso	
4958	AEA__3__79.wav	Fardowso	Fardoúso	
4959	AEA__3__80.wav	Fardowso	Fardoúso	
4960	AEA__3__81.wav	Faadumo	Faadúmo	
4961	AEA__3__82.wav	Maryan	Máryan	
4962	AEA__3__83.wav	Maryan	Máryan	
4963	AEA__3__84.wav	Ubax	Úbáx	
4964	AEA__3__85.wav	Ubax	Úbax	
4965	AEA__3__86.wav	Suubban	Suúbban	
4966	AEA__3__87.wav	Qaali	Qáálí	
4967	AEA__3__88.wav	Qaali	Qaalí	
4968	AEA__3__89.wav	Suubban	Súúbbán	
4969	AEA__3__90.wav	Cawrala'	Cawralá'	
4970	AEA__3__91.wav	Cawrala'	Cawrala'	
4971	AEA__3__92.wav	Sabti	Sábti	
4972	AEA__3__93.wav	Sabtiga	Sábtiga	
4973	AEA__3__94.wav	Sabtida	Sabtida	
4974	AEA__3__95.wav	Sabtida	Sábtida	
4975	AEA__3__96.wav	Sabtida	Sábtida	
4976	AEA__3__97.wav	Sabtiga	Sábtiga	
4977	AEA__3__98.wav	xammaali	xammaáli	
4978	AEA__3__99.wav	beeraley	beeraléy	
4979	AEA__3__100.wav	gaadiidley	gaadiidleý	
4980	AEA__3__101.wav	gaadiidley	gaadiidléy	
4981	AEA__3__102.wav	gaadiidley	gaadiidléy	
4982	AEA__3__103.wav	biyooley	biyooléy	
4983	AEA__3__104.wav	biyoole	biyoole	
4984	AEA__3__105.wav	biyoole	biyoóle	
4985	AEA__3__106.wav	biyoole	biyoóle	
4986	AEA__3__107.wav	qoraa	qoraá	
4987	AEA__3__108.wav	qoraaga	qoraága	
4988	AEA__3__109.wav	qoraha	qoráha	
4989	AEA__3__110.wav	qore	qóre	
4990	AEA__3__111.wav	dukaanle	dukaánle	
4991	AEA__3__112.wav	dukaanle	dukaanle	
4992	AEA__3__113.wav	Ma aragtay dukaanlaha?	Má aragtay dukaanláha?	
4993	AEA__3__114.wav	Waxaan arkay nin dukaanle ah.	Waxáan arkay duk...               nin dukaanlá ah.	
4994	AEA__3__115.wav	Waxaan arkay dukaanle.	Wáxaan arkay dukaánle.	
4995	AEA__3__116.wav	Waxaan la kulmay dukaanle.	Waxaan lá kulmay dukaánle.	
4996	AEA__3__117.wav	Waxaan arkay nin dukaanle ah.	Wáxáan arkay nín dukaanlá ah.	
4997	AEA__3__118.wav	labaqaad	labaqáad	
4998	AEA__3__119.wav	aag labaqaad ah	aág labaqáad ah	
4999	AEA__3__120.wav	toosh labaqaad ah	tóosh labaqáad ah	
5000	AEA__3__121.wav	ubax weyn	úbax wéyn	
5001	AEA__3__122.wav	ubax ka weyn	úbax ká weyn	
5002	AEA__3__123.wav	ubaxa ugu weyn	úbaxa ugú weyn	
5003	AEA__3__124.wav	beeraley	beeraléy	
5004	AEA__3__125.wav	gaadiidley	gaadiidléy	
5005	AEA__3__126.wav	biyoole	biyoóle	
5006	AEA__3__127.wav	qoraa	qoraá	
5007	AEA__3__128.wav	qoraaga	qoraága	
5008	AEA__3__129.wav	qore	qóre	
5009	AEA__3__130.wav	qoraha	qoráha	
5010	AEA__3__131.wav	dukaanle	dukaánle	
5011	AEA__3__132.wav	dukaanlaha	dukaanláha	
5012	AEA__3__133.wav	Ma aragtay dukaanlaha?	Má aragtay dukaanláha?	
5013	AEA__3__134.wav	Waxaan arkay nin dukaanle ah.	Waxaan arkay nín dukaanlé ah.	
5014	AEA__3__135.wav	toosh labaqaad ah	tóosh labaqáad ah	
5015	AEA__3__136.wav	ubax weyn	úbax wéyn	
5016	AEA__3__137.wav	ubax ka weyn	úbax ká weyn	
5017	AEA__3__138.wav	ubaxa ugu weyn	úbaxa ugú weyn	
5018	AEA__3__139.wav	ubax weyn	úbax wéyn	
5019	AEA__3__140.wav	ubax ka weyn	úbax ká weyn	
5020	AEA__3__141.wav	ubaxa ugu weyn	úbaxa ugú weyn	
5021	AEA__3__142.wav	shirmadaxeed	shirmadaxéed	
5022	AEA__3__143.wav	shirmadaxeed	shirmadaxéed	
5023	AEA__3__144.wav	shirmadaxeedka	shirmadaxéedka	
5024	AEA__3__145.wav	libaax-badeed	libaaxbadéed	
5025	AEA__3__146.wav	shirmadaxeed	shirmadaxéed	
5026	AEA__3__147.wav	libaax-badeed	libaaxbadéed	
5027	AEA__3__148.wav	libaax-badeedka	libaaxbadéedka	
5028	AEA__3__149.wav	carruur Soomaaliyeed	carruúr Soomaaliyeed	
5029	AEA__3__150.wav	haween Soomaaliyeed	haweén Soomaaliyeed	
5030	AEA__3__151.wav	rag Soomaaliyeed	rág Soomaaliyeed	
5031	AEA__3__152.wav	carruurta Soomaalida ah	carruúrta Soomaalída ah	
5032	AEA__3__153.wav	carruurta Soomaaliyeed	carruúrta Soomaaliyeed 	
5033	AEA__3__154.wav	carruurta Soomaaliyeed	carruúrta Soomaaliyeed 	
5034	AEA__3__155.wav	heesaha Soomaaliga ah	heesáha Soomaáliga ah	
5035	AEA__3__156.wav	heesaha Soomaaliyeed	heesáha Soomaaliyeed	
5036	AEA__3__157.wav	bad-weyn	bad-wéyn	
5037	AEA__3__158.wav	bad weyn	bád wéyn	
5038	AEA__3__159.wav	badda weyn	bádda wéyn	
5039	AEA__3__160.wav	bad weyn	bád wéyn	
5040	AEA__3__161.wav	bad-weyn	bad-wéyn	
5041	AEA__3__162.wav	bad-weynta	bad-wéynta	
5042	AEA__3__163.wav	bad-weynta	bad-wéynta	
5043	AEA__3__164.wav	badda weyn	bádda wéyn	
5044	AEA__3__165.wav	bad weyn	bád wéyn	
5045	AEA__3__166.wav	badda weyn	bádda wéyn	
5046	AEA__3__167.wav	bad-weyn	bad-weýń...	
5047	AEA__3__168.wav	bad-weynta	bad-wéynta	
5048	AEA__3__169.wav	dheer	dhéer	
5049	AEA__3__170.wav	dheer	dhéer	
5050	AEA__3__171.wav	feer|m	féer	
5051	AEA__3__172.wav	feer|m	féer	
5052	AEA__3__173.wav	feer|f	feér	
5053	AEA__3__174.wav	feer|m	féer	
5054	AEA__3__175.wav	feer|m	féer	
5055	AEA__3__176.wav	feer|f	feér	
5056	AEA__3__177.wav	feerta	feérta	
5057	AEA__3__178.wav	feer|m	féer	
5058	AEA__3__179.wav	feer|m	féer	
5059	AEA__3__180.wav	feerka	féerka	
5060	AEA__3__181.wav	feerta	feérta	
5061	AEA__3__182.wav	feer|m	féer	
5062	AEA__3__183.wav	feerka	féerka	
5063	AEA__3__184.wav	beer|m	béer	
5064	AEA__3__185.wav	beer|m	béer	
5065	AEA__3__186.wav	feer|m	féer	
5066	AEA__3__187.wav	feer|f	feér	
5067	AEA__3__188.wav	galley	galléy	
5068	AEA__3__189.wav	galleyda	galléyda	
5069	AEA__3__190.wav	Waxaan rabaa in aan boxo.	Wáxaan rabaa ín aan boxó.	
5070	AEA__3__191.wav	Waxaan rabaa in aan boxo.	Wáxaan rabaa ín aan boxo.	
5071	AEA__3__192.wav	An boxo e!	Aan bóxo. [+ATR]	
5072	AEA__3__193.wav	An boxo e!	Aan bóxo. [+ATR]	
5073	AEA__3__194.wav	An boxo!	Aan bóxo.	
5074	AEA__3__195.wav	Ii oggolow aan boxo.	Ií oggolów aan bóxo.	
5075	AEA__3__196.wav	An boxo e!	Áan bóxo é.	
5076	AEA__3__197.wav	An boxo e!	Aan bóxo é	
5077	AEA__3__198.wav	An boxo e!	Aan béxee.	
5078	AEA__3__199.wav	Ma fiirin karaa?	Ma fiirín karaa?	
5079	AEA__3__200.wav	An fiiriyo!	Aan fiiríyo.	
5080	AEA__3__201.wav	An fiiriyo!	Aan fiiríyo.	
5081	AEA__3__202.wav	An fiiriyo!	Aan fiiríyo.	
5082	AEA__3__203.wav	Aan eego.	Aan eégo.	
5083	AEA__3__204.wav	Ha bixin!	Ha bíxin.	
5084	AEA__3__205.wav	Ha bixin!	Ha bíxin!	
5085	AEA__3__206.wav	Ma cunin.	Ma cun.	
5086	AEA__3__207.wav	Ma aysan cunin.	Má aysan cun.	
5087	AEA__3__208.wav	Ma aysan cunin.	Má aysan cunin	
5088	AEA__3__209.wav	Ma uusan cunin.	Má uusan cunin.	
5089	AEA__3__210.wav	Ma jiifo.	Má jiifo.	
5090	AEA__3__211.wav	Ma hurdo.	Má hurdo.	
5091	AEA__3__212.wav	Ma jiifo.	Má jiifo.	
5092	AEA__3__213.wav	Ma jiifto.	Má jiifto.	
5093	AEA__3__214.wav	Ma huruddo.	Má huruddó.	
5094	AEA__3__215.wav	Ha bixin!	Ha bíxin!	
5095	AEA__3__216.wav	Ma cunin.	Má cunin.	
5096	AEA__3__217.wav	Ma aysan cunin.	Má aysán cunin.	
5097	AEA__3__218.wav	Ma uusan cunin.	Má uusán cunin.	
5098	AEA__3__219.wav	Ma jiifo.	Má jiifo.	
5099	AEA__3__220.wav	Ma hurdo.	Má hurdo.	
5100	AEA__3__221.wav	Ma jiifto.	Má jiifto.	
5101	AEA__3__222.wav	Ma huruddo.	Má huruddo.	
5102	AEA__4__1.wav	qoraa	qoraá	
5103	AEA__4__2.wav	qoraa	qoraá	
5104	AEA__4__3.wav	qoraa	qoraá	
5105	AEA__4__4.wav	qoraa sare	qoraá saré	
5106	AEA__4__5.wav	qoraa sare	qoraá saré	
5107	AEA__4__6.wav	qoraa sare	qoraá sarē	
5108	AEA__4__7.wav	qoraaga	qoraága	
5109	AEA__4__8.wav	qoraaga	qoraága	
5110	AEA__4__9.wav	qoraaga	qoraága	
5111	AEA__4__10.wav	qoraaga sare	qoraága saré	
5112	AEA__4__11.wav	qoraaga sare	qoraága saré	
5113	AEA__4__12.wav	qoraaga sare	qoraága saré	
5114	AEA__4__13.wav	qoraa weyn	qoraá wéyn	
5115	AEA__4__14.wav	qoraa weyn	qoraá wéyn	
5116	AEA__4__15.wav	qoraa weyn	qoraá wéyn	
5117	AEA__4__16.wav	qoraaga weyn	qoraága wéyn	
5118	AEA__4__17.wav	qoraaga weyn	qoraága wéyn	
5119	AEA__4__18.wav	qoraaga weyn	qoraága wéyn	
5120	AEA__4__19.wav	qoraagaas	qoraágaás	
5121	AEA__4__20.wav	qoraagaas	qoraágaás	
5122	AEA__4__21.wav	qoraagaas	qoraágaás	
5123	AEA__4__22.wav	qoraagaas weyn	qoraágaás wéyn	
5124	AEA__4__23.wav	qoraagaas weyn	qoraágaás wéyn	
5125	AEA__4__24.wav	qoraagaas weyn	qoraágaás wéyn	
5126	AEA__4__25.wav	qoraageenna	qoraágéenná	
5127	AEA__4__26.wav	qoraageenna	qoraágéenná	
5128	AEA__4__27.wav	qoraageenna	qoraágéenná	
5129	AEA__4__28.wav	qoraageenna weyn	qoraágeenna wéyn	
5130	AEA__4__29.wav	qoraageenna weyn	qoraágeenna wéyn	
5131	AEA__4__30.wav	qoraageenna weyn	qoraágeenna wéyn	
5132	AEA__4__31.wav	qoraagii hore	qoraágií horé	
5133	AEA__4__32.wav	qoraagii hore	qoraágií horé	
5134	AEA__4__33.wav	qoraagii hore	qoraágií horé	
5135	AEA__4__34.wav	qoraageennii hore	qoraágeennií horé	
5136	AEA__4__35.wav	qoraageennii hore	qoraágeennií horé	
5137	AEA__4__36.wav	qoraageennii hore	qoraágeennií horé	
5138	AEA__4__37.wav	Qoraageennu waa mid weyn.	Qoraágeennu waa míd wéyn.	
5139	AEA__4__38.wav	Qoraageennu waa mid weyn.	Qoraágeennu waa míd wéyn.	
5140	AEA__4__39.wav	Qoraageennu waa mid weyn.	Qoraágeennu waa míd wéyn.	
5141	AEA__4__40.wav	Qoraageennii hore wuxuu ahaa nin weyn.	Qoraágeennií horé wuxúu ahaa nín wéyn.	
5142	AEA__4__41.wav	Qoraageennii hore wuxuu ahaa mid weyn.	Qoraageennii hore wuxuu ahaa mid weyn.	
